"","V2","V7"
"6476",78016,"83.6"
"6477",78016,"125.4"
"6478",78016,"209"
"6479",78017,"106.4"
"6480",78017,"159.6"
"6481",78017,"266"
"6482",78018,"116.84"
"6483",78018,"175.26"
"6484",78018,"292.1"
"6485",78070,"32"
"6486",78070,"48"
"6487",78070,"80"
"6488",78075,"48"
"6489",78075,"72"
"6490",78075,"120"
"6491",78099,"BR"
"6492",78099,"BR"
"6493",78099,"BR"
"6494",78102,"53.2"
"6495",78102,"79.8"
"6496",78102,"133"
"6497",78103,"83.6"
"6498",78103,"125.4"
"6499",78103,"209"
"6500",78104,"91.2"
"6501",78104,"136.8"
"6502",78104,"228"
"6503",78110,"30.4"
"6504",78110,"45.6"
"6505",78110,"76"
"6506",78111,"48"
"6507",78111,"72"
"6508",78111,"120"
"6509",78120,"35"
"6510",78120,"52.5"
"6511",78120,"87.5"
"6512",78121,"59"
"6513",78121,"88.5"
"6514",78121,"147.5"
"6515",78122,"89.5"
"6516",78122,"134.25"
"6517",78122,"223.75"
"6518",78130,"68.4"
"6519",78130,"102.6"
"6520",78130,"171"
"6521",78135,"101.65"
"6522",78135,"152.48"
"6523",78135,"254.13"
"6524",78140,"85.03"
"6525",78140,"127.54"
"6526",78140,"212.56"
"6527",78160,"73.63"
"6528",78160,"110.44"
"6529",78160,"184.07"
"6530",78162,"71.25"
"6531",78162,"106.88"
"6532",78162,"178.13"
"6533",78170,"104.74"
"6534",78170,"157.11"
"6535",78170,"261.86"
"6536",78172,"35.15"
"6537",78172,"52.73"
"6538",78172,"87.88"
"6539",78185,"51.78"
"6540",78185,"77.66"
"6541",78185,"129.44"
"6542",78190,"87"
"6543",78190,"130.5"
"6544",78190,"217.5"
"6545",78191,"152"
"6546",78191,"228"
"6547",78191,"380"
"6548",78195,"96"
"6549",78195,"144"
"6550",78195,"240"
"6551",78199,"BR"
"6552",78199,"BR"
"6553",78199,"BR"
"6554",78201,"64.13"
"6555",78201,"96.19"
"6556",78201,"160.31"
"6557",78202,"76"
"6558",78202,"114"
"6559",78202,"190"
"6560",78205,"136.8"
"6561",78205,"205.2"
"6562",78205,"342"
"6563",78215,"91.2"
"6564",78215,"136.8"
"6565",78215,"228"
"6566",78216,"106.4"
"6567",78216,"159.6"
"6568",78216,"266"
"6569",78220,"83.6"
"6570",78220,"125.4"
"6571",78220,"209"
"6572",78223,"88.35"
"6573",78223,"132.53"
"6574",78223,"220.88"
"6575",78230,"51.3"
"6576",78230,"76.95"
"6577",78230,"128.25"
"6578",78231,"68.4"
"6579",78231,"102.6"
"6580",78231,"171"
"6581",78232,"74.1"
"6582",78232,"111.15"
"6583",78232,"185.25"
"6584",78258,"76.48"
"6585",78258,"114.71"
"6586",78258,"191.19"
"6587",78261,"90.25"
"6588",78261,"135.38"
"6589",78261,"225.63"
"6590",78262,"91"
"6591",78262,"136.5"
"6592",78262,"227.5"
"6593",78264,"93.58"
"6594",78264,"140.36"
"6595",78264,"233.94"
"6596",78270,"32.78"
"6597",78270,"49.16"
"6598",78270,"81.94"
"6599",78271,"34.2"
"6600",78271,"51.3"
"6601",78271,"85.5"
"6602",78272,"47.8"
"6603",78272,"71.69"
"6604",78272,"119.49"
"6605",78278,"112.58"
"6606",78278,"168.86"
"6607",78278,"281.44"
"6608",78282,"51.78"
"6609",78282,"77.66"
"6610",78282,"129.44"
"6611",78290,"69.83"
"6612",78290,"104.74"
"6613",78290,"174.56"
"6614",78291,"64"
"6615",78291,"96"
"6616",78291,"160"
"6617",78299,"BR"
"6618",78299,"BR"
"6619",78299,"BR"
"6620",78300,"69.83"
"6621",78300,"104.74"
"6622",78300,"174.56"
"6623",78305,"91.2"
"6624",78305,"136.8"
"6625",78305,"228"
"6626",78306,"95.84"
"6627",78306,"143.76"
"6628",78306,"239.6"
"6629",78315,"104"
"6630",78315,"156"
"6631",78315,"260"
"6632",78320,"139.65"
"6633",78320,"209.48"
"6634",78320,"349.13"
"6635",78350,"30.4"
"6636",78350,"45.6"
"6637",78350,"76"
"6638",78351,"42.75"
"6639",78351,"64.13"
"6640",78351,"106.88"
"6641",78399,"BR"
"6642",78399,"BR"
"6643",78399,"BR"
"6644",78414,"78.85"
"6645",78414,"118.28"
"6646",78414,"197.13"
"6647",78428,"62.23"
"6648",78428,"93.34"
"6649",78428,"155.56"
"6650",78445,"76"
"6651",78445,"114"
"6652",78445,"190"
"6653",78455,"83"
"6654",78455,"124.5"
"6655",78455,"207.5"
"6656",78457,"64"
"6657",78457,"96"
"6658",78457,"160"
"6659",78458,"83"
"6660",78458,"124.5"
"6661",78458,"207.5"
"6662",78459,"BR"
"6663",78459,"BR"
"6664",78459,"BR"
"6665",78460,"98.8"
"6666",78460,"148.2"
"6667",78460,"247"
"6668",78461,"140.13"
"6669",78461,"210.19"
"6670",78461,"350.31"
"6671",78464,"152"
"6672",78464,"228"
"6673",78464,"380"
"6674",78465,"240"
"6675",78465,"360"
"6676",78465,"600"
"6677",78466,"103.55"
"6678",78466,"155.33"
"6679",78466,"258.88"
"6680",78468,"86.45"
"6681",78468,"129.68"
"6682",78468,"216.13"
"6683",78469,"116.38"
"6684",78469,"174.56"
"6685",78469,"290.94"
"6686",78472,"111.94"
"6687",78472,"136.81"
"6688",78472,"248.75"
"6689",78473,"133.88"
"6690",78473,"312.38"
"6691",78473,"446.25"
"6692",78478,"34.5"
"6693",78478,"51.75"
"6694",78478,"86.25"
"6695",78480,"33"
"6696",78480,"49.5"
"6697",78480,"82.5"
"6698",78481,"130.69"
"6699",78481,"159.73"
"6700",78481,"290.41"
"6701",78483,"130.74"
"6702",78483,"305.07"
"6703",78483,"435.81"
"6704",78499,"BR"
"6705",78499,"BR"
"6706",78499,"BR"
"6707",78580,"83.12"
"6708",78580,"124.69"
"6709",78580,"207.81"
"6710",78584,"79.37"
"6711",78584,"119.06"
"6712",78584,"198.43"
"6713",78585,"112"
"6714",78585,"168"
"6715",78585,"280"
"6716",78586,"55.46"
"6717",78586,"83.19"
"6718",78586,"138.65"
"6719",78587,"63.65"
"6720",78587,"95.48"
"6721",78587,"159.13"
"6722",78591,"60.8"
"6723",78591,"91.2"
"6724",78591,"152"
"6725",78593,"72.81"
"6726",78593,"109.22"
"6727",78593,"182.04"
"6728",78594,"101.22"
"6729",78594,"151.83"
"6730",78594,"253.05"
"6731",78596,"48"
"6732",78596,"72"
"6733",78596,"120"
"6734",78599,"BR"
"6735",78599,"BR"
"6736",78599,"BR"
"6737",78600,"61.47"
"6738",78600,"92.2"
"6739",78600,"153.67"
"6740",78601,"76"
"6741",78601,"114"
"6742",78601,"190"
"6743",78605,"74.58"
"6744",78605,"111.86"
"6745",78605,"186.44"
"6746",78606,"85.5"
"6747",78606,"128.25"
"6748",78606,"213.75"
"6749",78607,"148.2"
"6750",78607,"222.3"
"6751",78607,"370.5"
"6752",78608,"BR"
"6753",78608,"BR"
"6754",78608,"BR"
"6755",78609,"BR"
"6756",78609,"BR"
"6757",78609,"BR"
"6758",78610,"35"
"6759",78610,"52.5"
"6760",78610,"87.5"
"6761",78615,"78.86"
"6762",78615,"118.29"
"6763",78615,"197.15"
"6764",78630,"97"
"6765",78630,"145.5"
"6766",78630,"242.5"
"6767",78635,"72.2"
"6768",78635,"108.3"
"6769",78635,"180.5"
"6770",78645,"74.24"
"6771",78645,"111.36"
"6772",78645,"185.6"
"6773",78647,"70"
"6774",78647,"210"
"6775",78647,"280"
"6776",78650,"99.75"
"6777",78650,"149.63"
"6778",78650,"249.38"
"6779",78660,"53.2"
"6780",78660,"79.8"
"6781",78660,"133"
"6782",78699,"BR"
"6783",78699,"BR"
"6784",78699,"BR"
"6785",78700,"60"
"6786",78700,"90"
"6787",78700,"150"
"6788",78701,"80.75"
"6789",78701,"121.13"
"6790",78701,"201.88"
"6791",78704,"87.46"
"6792",78704,"131.2"
"6793",78704,"218.66"
"6794",78707,"101.52"
"6795",78707,"152.28"
"6796",78707,"253.8"
"6797",78710,"120.96"
"6798",78710,"181.43"
"6799",78710,"302.39"
"6800",78715,"36.58"
"6801",78715,"54.86"
"6802",78715,"91.44"
"6803",78725,"68.4"
"6804",78725,"102.6"
"6805",78725,"171"
"6806",78726,"77.43"
"6807",78726,"116.14"
"6808",78726,"193.56"
"6809",78727,"98.33"
"6810",78727,"147.49"
"6811",78727,"245.81"
"6812",78730,"32"
"6813",78730,"48"
"6814",78730,"80"
"6815",78740,"54.63"
"6816",78740,"81.94"
"6817",78740,"136.56"
"6818",78760,"62.78"
"6819",78760,"94.16"
"6820",78760,"156.94"
"6821",78761,"73.3"
"6822",78761,"109.96"
"6823",78761,"183.26"
"6824",78799,"BR"
"6825",78799,"BR"
"6826",78799,"BR"
"6827",78800,"77.9"
"6828",78800,"116.85"
"6829",78800,"194.75"
"6830",78801,"95.48"
"6831",78801,"143.21"
"6832",78801,"238.69"
"6833",78802,"113.5"
"6834",78802,"170.25"
"6835",78802,"283.75"
"6836",78803,"135"
"6837",78803,"202.5"
"6838",78803,"337.5"
"6839",78805,"56"
"6840",78805,"84"
"6841",78805,"140"
"6842",78806,"96"
"6843",78806,"144"
"6844",78806,"240"
"6845",78807,"151.88"
"6846",78807,"185.63"
"6847",78807,"337.5"
"6848",78810,"BR"
"6849",78810,"BR"
"6850",78810,"BR"
"6851",78891,"48"
"6852",78891,"72"
"6853",78891,"120"
"6854",78990,"BR"
"6855",78990,"BR"
"6856",78990,"BR"
"6857",78999,"BR"
"6858",78999,"BR"
"6859",78999,"BR"
"6860",79000,"186.68"
"6861",79000,"124.45"
"6862",79000,"311.13"
"6863",79001,"91.2"
"6864",79001,"60.8"
"6865",79001,"152"
"6866",79020,"186.68"
"6867",79020,"124.45"
"6868",79020,"311.13"
"6869",79030,"186.68"
"6870",79030,"124.45"
"6871",79030,"311.13"
"6872",79035,"228"
"6873",79035,"152"
"6874",79035,"380"
"6875",79100,"136.8"
"6876",79100,"91.2"
"6877",79100,"228"
"6878",79200,"148.2"
"6879",79200,"98.8"
"6880",79200,"247"
"6881",79300,"159.6"
"6882",79300,"106.4"
"6883",79300,"266"
"6884",79400,"153.19"
"6885",79400,"102.13"
"6886",79400,"255.31"
"6887",79420,"BR"
"6888",79420,"BR"
"6889",79420,"BR"
"6890",79440,"250.8"
"6891",79440,"167.2"
"6892",79440,"418"
"6893",79900,"BR"
"6894",79900,"BR"
"6895",79900,"BR"
"6896",79999,"BR"
"6897",80500,"50.73"
"6898",80500,"50.73"
"6899",80502,"77.32"
"6900",80502,"77.32"
"6901",85060,"29.53"
"6902",85060,"7.38"
"6903",85060,"36.91"
"6904",85095,"44.29"
"6905",85095,"29.53"
"6906",85095,"73.82"
"6907",85097,"58.32"
"6908",85097,"14.58"
"6909",85097,"72.9"
"6910",85102,"93.11"
"6911",85102,"10.35"
"6912",85102,"103.46"
"6913",86077,"46.69"
"6914",86077,"19.58"
"6915",86077,"65.27"
"6916",86078,"45.4"
"6917",86078,"30.27"
"6918",86078,"75.67"
"6919",86079,"36.79"
"6920",86079,"12.26"
"6921",86079,"49.05"
"6922",88000,"261.06"
"6923",88000,"261.06"
"6924",88005,"289.99"
"6925",88005,"289.99"
"6926",88007,"319.06"
"6927",88007,"319.06"
"6928",88012,"240.26"
"6929",88012,"240.26"
"6930",88014,"240.26"
"6931",88014,"240.26"
"6932",88016,"292.13"
"6933",88016,"292.13"
"6934",88020,"374.92"
"6935",88020,"374.92"
"6936",88025,"403.99"
"6937",88025,"403.99"
"6938",88027,"433.06"
"6939",88027,"433.06"
"6940",88028,"240.26"
"6941",88028,"240.26"
"6942",88029,"240.26"
"6943",88029,"240.26"
"6944",88036,"155.33"
"6945",88036,"155.33"
"6946",88037,"114"
"6947",88037,"114"
"6948",88040,"621.59"
"6949",88040,"621.59"
"6950",88045,"51.87"
"6951",88045,"51.87"
"6952",88099,"BR"
"6953",88104,"27"
"6954",88104,"18"
"6955",88104,"45"
"6956",88106,"22.14"
"6957",88106,"14.76"
"6958",88106,"36.9"
"6959",88107,"30.87"
"6960",88107,"20.58"
"6961",88107,"51.45"
"6962",88108,"33.21"
"6963",88108,"22.14"
"6964",88108,"55.35"
"6965",88125,"38.22"
"6966",88125,"25.48"
"6967",88125,"63.7"
"6968",88130,"4.16"
"6969",88130,"37.45"
"6970",88130,"41.61"
"6971",88140,"6.1"
"6972",88140,"24.4"
"6973",88140,"30.5"
"6974",88150,"2.85"
"6975",88150,"11.4"
"6976",88150,"14.25"
"6977",88151,"16.1"
"6978",88151,"16.1"
"6979",88155,"3.48"
"6980",88155,"13.91"
"6981",88155,"17.39"
"6982",88160,"26.67"
"6983",88160,"11.43"
"6984",88160,"38.1"
"6985",88161,"26.19"
"6986",88161,"17.46"
"6987",88161,"43.65"
"6988",88162,"43.83"
"6989",88162,"29.22"
"6990",88162,"73.05"
"6991",88170,"78.32"
"6992",88170,"19.58"
"6993",88170,"97.9"
"6994",88171,"105.98"
"6995",88171,"18.7"
"6996",88171,"124.69"
"6997",88172,"59.06"
"6998",88172,"14.76"
"6999",88172,"73.82"
"7000",88173,"53.68"
"7001",88173,"9.47"
"7002",88173,"63.15"
"7003",88180,"51.94"
"7004",88180,"17.31"
"7005",88180,"69.26"
"7006",88182,"38.79"
"7007",88182,"155.15"
"7008",88182,"193.94"
"7009",88300,"25.88"
"7010",88300,"6.47"
"7011",88300,"32.35"
"7012",88302,"40.58"
"7013",88302,"10.15"
"7014",88302,"50.73"
"7015",88304,"57"
"7016",88304,"14.25"
"7017",88304,"71.25"
"7018",88305,"84"
"7019",88305,"21"
"7020",88305,"105"
"7021",88307,"120"
"7022",88307,"30"
"7023",88307,"150"
"7024",88309,"174.96"
"7025",88309,"43.74"
"7026",88309,"218.7"
"7027",88311,"16.98"
"7028",88311,"4.25"
"7029",88311,"21.23"
"7030",88312,"25.68"
"7031",88312,"6.42"
"7032",88312,"32.1"
"7033",88313,"25.68"
"7034",88313,"6.42"
"7035",88313,"32.1"
"7036",88314,"31.08"
"7037",88314,"7.77"
"7038",88314,"38.85"
"7039",88318,"25.68"
"7040",88318,"6.42"
"7041",88318,"32.1"
"7042",88319,"52.92"
"7043",88319,"13.23"
"7044",88319,"66.15"
"7045",88321,"92.34"
"7046",88321,"92.34"
"7047",88323,"78.23"
"7048",88323,"33.52"
"7049",88323,"111.75"
"7050",88325,"123.93"
"7051",88325,"21.87"
"7052",88325,"145.8"
"7053",88329,"69.26"
"7054",88329,"69.26"
"7055",88331,"77.61"
"7056",88331,"33.26"
"7057",88331,"110.87"
"7058",88332,"45.29"
"7059",88332,"19.41"
"7060",88332,"64.7"
"7061",88342,"68.04"
"7062",88342,"29.16"
"7063",88342,"97.2"
"7064",88346,"47.67"
"7065",88346,"20.43"
"7066",88346,"68.1"
"7067",88347,"47.67"
"7068",88347,"20.43"
"7069",88347,"68.1"
"7070",88348,"218.7"
"7071",88348,"72.9"
"7072",88348,"291.6"
"7073",88349,"177.75"
"7074",88349,"76.18"
"7075",88349,"253.94"
"7076",88355,"174.26"
"7077",88355,"58.08"
"7078",88355,"232.35"
"7079",88356,"262.49"
"7080",88356,"87.49"
"7081",88356,"349.98"
"7082",88358,"236.84"
"7083",88358,"78.94"
"7084",88358,"315.78"
"7085",88362,"61.99"
"7086",88362,"20.66"
"7087",88362,"82.65"
"7088",88365,"61.99"
"7089",88365,"20.66"
"7090",88365,"82.65"
"7091",89100,"46.65"
"7092",89100,"46.65"
"7093",89105,"77.7"
"7094",89105,"77.7"
"7095",89130,"24.3"
"7096",89130,"24.3"
"7097",89132,"38.4"
"7098",89132,"38.4"
"7099",89135,"47.1"
"7100",89135,"47.1"
"7101",89136,"65.1"
"7102",89136,"65.1"
"7103",89140,"68.1"
"7104",89140,"68.1"
"7105",89141,"77.7"
"7106",89141,"77.7"
"7107",90700,"23.95"
"7108",90701,"19.86"
"7109",90702,"15.19"
"7110",90703,"12.85"
"7111",90704,"23.95"
"7112",90705,"21.03"
"7113",90706,"23.95"
"7114",90707,"30.38"
"7115",90708,"28.04"
"7116",90709,"28.04"
"7117",90710,"BR"
"7118",90711,"BR"
"7119",90712,"16.94"
"7120",90713,"16.94"
"7121",90714,"16.36"
"7122",90716,"32.72"
"7123",90717,"23.95"
"7124",90718,"12.27"
"7125",90719,"14.61"
"7126",90720,"34.47"
"7127",90721,"34.47"
"7128",90724,"12.85"
"7129",90725,"BR"
"7130",90726,"BR"
"7131",90727,"BR"
"7132",90728,"BR"
"7133",90730,"BR"
"7134",90732,"BR"
"7135",90733,"BR"
"7136",90735,"BR"
"7137",90737,"BR"
"7138",90741,"BR"
"7139",90742,"BR"
"7140",90744,"BR"
"7141",90745,"BR"
"7142",90746,"BR"
"7143",90747,"BR"
"7144",90749,"BR"
"7145",90780,"95.33"
"7146",90781,"85.88"
"7147",90782,"15.38"
"7148",90783,"33.3"
"7149",90784,"31.37"
"7150",90788,"15.38"
"7151",90799,"BR"
"7152",90801,"120.54"
"7153",90820,"120.36"
"7154",90825,"99.91"
"7155",90835,"95.23"
"7156",90841,"BR"
"7157",90842,"102.83"
"7158",90843,"59.66"
"7159",90844,"98.4"
"7160",90845,"93.48"
"7161",90846,"75.03"
"7162",90847,"85.49"
"7163",90849,"68.36"
"7164",90853,"47.91"
"7165",90855,"77.71"
"7166",90857,"64.85"
"7167",90862,"50.43"
"7168",90870,"166.51"
"7169",90871,"176.44"
"7170",90875,"60.27"
"7171",90876,"76.88"
"7172",90880,"85.49"
"7173",90882,"75.95"
"7174",90887,"85.49"
"7175",90889,"BR"
"7176",90899,"BR"
"7177",90901,"63.1"
"7178",90911,"108.67"
"7179",90918,"300.74"
"7180",90919,"300.74"
"7181",90920,"300.74"
"7182",90921,"285.7"
"7183",90922,"25.12"
"7184",90923,"23.95"
"7185",90924,"22.79"
"7186",90925,"21.62"
"7187",90935,"171.19"
"7188",90937,"292.71"
"7189",90945,"171.19"
"7190",90947,"271.09"
"7191",90989,"495.44"
"7192",90993,"83.55"
"7193",90997,"428.84"
"7194",90999,"BR"
"7195",91000,"49.54"
"7196",91000,"12.39"
"7197",91000,"61.93"
"7198",91010,"168.26"
"7199",91010,"42.07"
"7200",91010,"210.33"
"7201",91011,"188.44"
"7202",91011,"47.11"
"7203",91011,"235.55"
"7204",91012,"208.61"
"7205",91012,"52.15"
"7206",91012,"260.76"
"7207",91020,"160.39"
"7208",91020,"40.1"
"7209",91020,"200.49"
"7210",91030,"85.49"
"7211",91030,"85.49"
"7212",91032,"125.73"
"7213",91032,"31.43"
"7214",91032,"157.16"
"7215",91033,"186.49"
"7216",91033,"46.62"
"7217",91033,"233.12"
"7218",91052,"110.09"
"7219",91052,"110.09"
"7220",91055,"59.04"
"7221",91055,"14.76"
"7222",91055,"73.8"
"7223",91060,"49.2"
"7224",91060,"12.3"
"7225",91060,"61.5"
"7226",91065,"109.84"
"7227",91100,"70.11"
"7228",91105,"90.41"
"7229",91122,"132.35"
"7230",91122,"33.09"
"7231",91122,"165.44"
"7232",91299,"BR"
"7233",92002,"44.9"
"7234",92004,"60.89"
"7235",92012,"44.9"
"7236",92014,"59.04"
"7237",92015,"12.92"
"7238",92018,"140.22"
"7239",92019,"65.19"
"7240",92020,"33.3"
"7241",92060,"39.98"
"7242",92065,"32.6"
"7243",92070,"81.21"
"7244",92081,"39.98"
"7245",92082,"60.27"
"7246",92083,"85.88"
"7247",92100,"25.83"
"7248",92120,"32.6"
"7249",92130,"30.14"
"7250",92140,"36.29"
"7251",92225,"49.66"
"7252",92226,"40.9"
"7253",92230,"52.28"
"7254",92235,"160.08"
"7255",92240,"154.98"
"7256",92250,"55.35"
"7257",92260,"49.66"
"7258",92265,"98.23"
"7259",92270,"99.66"
"7260",92275,"100.25"
"7261",92283,"47.91"
"7262",92284,"95.23"
"7263",92285,"50.43"
"7264",92286,"130.38"
"7265",92287,"100.25"
"7266",92310,"333.61"
"7267",92311,"181.12"
"7268",92312,"309.65"
"7269",92313,"485.51"
"7270",92314,"195.14"
"7271",92315,"90.56"
"7272",92316,"195.14"
"7273",92317,"333.61"
"7274",92325,"42.65"
"7275",92326,"44.9"
"7276",92326,"44.9"
"7277",92330,"BR"
"7278",92335,"BR"
"7279",92340,"56.09"
"7280",92341,"60.76"
"7281",92342,"83.55"
"7282",92352,"26.45"
"7283",92353,"28.29"
"7284",92354,"BR"
"7285",92355,"BR"
"7286",92358,"BR"
"7287",92370,"81.21"
"7288",92371,"134.38"
"7289",92390,"BR"
"7290",92391,"BR"
"7291",92392,"BR"
"7292",92393,"BR"
"7293",92395,"BR"
"7294",92396,"BR"
"7295",92499,"BR"
"7296",92502,"214.42"
"7297",92504,"29.21"
"7298",92506,"85.49"
"7299",92507,"65.19"
"7300",92508,"37.98"
"7301",92510,"BR"
"7302",92511,"95.33"
"7303",92512,"90.56"
"7304",92516,"99.91"
"7305",92520,"157.16"
"7306",92525,"160.67"
"7307",92526,"84.87"
"7308",92531,"16.36"
"7309",92532,"30.38"
"7310",92533,"47.91"
"7311",92534,"23.95"
"7312",92541,"107.27"
"7313",92541,"11.92"
"7314",92541,"119.19"
"7315",92542,"133.03"
"7316",92542,"14.78"
"7317",92542,"147.82"
"7318",92543,"62.57"
"7319",92543,"6.95"
"7320",92543,"69.53"
"7321",92544,"35.98"
"7322",92544,"4"
"7323",92544,"39.98"
"7324",92545,"55.74"
"7325",92545,"6.19"
"7326",92545,"61.93"
"7327",92546,"58.67"
"7328",92546,"6.52"
"7329",92546,"65.19"
"7330",92547,"55.74"
"7331",92547,"6.19"
"7332",92547,"61.93"
"7333",92548,"BR"
"7334",92551,"27.46"
"7335",92552,"28.04"
"7336",92553,"35.06"
"7337",92555,"17.72"
"7338",92556,"35.06"
"7339",92557,"70.11"
"7340",92559,"40.31"
"7341",92560,"26.29"
"7342",92561,"52.58"
"7343",92562,"12.3"
"7344",92563,"17.72"
"7345",92564,"21.93"
"7346",92565,"16.61"
"7347",92567,"28.63"
"7348",92568,"33.3"
"7349",92569,"19.28"
"7350",92571,"31.55"
"7351",92572,"21.03"
"7352",92573,"14.15"
"7353",92575,"21.03"
"7354",92576,"21.03"
"7355",92577,"16.61"
"7356",92579,"37.98"
"7357",92582,"25.22"
"7358",92583,"25.22"
"7359",92584,"52.4"
"7360",92584,"34.93"
"7361",92584,"87.33"
"7362",92585,"68.47"
"7363",92585,"102.71"
"7364",92585,"171.19"
"7365",92587,"41.21"
"7366",92588,"58.43"
"7367",92589,"37.98"
"7368",92590,"61.93"
"7369",92591,"81.21"
"7370",92592,"22.79"
"7371",92593,"42.65"
"7372",92594,"22.79"
"7373",92595,"42.65"
"7374",92596,"15.38"
"7375",92597,"BR"
"7376",92598,"BR"
"7377",92599,"BR"
"7378",92950,"300.74"
"7379",92953,"249.47"
"7380",92960,"250.92"
"7381",92970,"190.47"
"7382",92971,"75.03"
"7383",92975,"952.33"
"7384",92977,"476.16"
"7385",92978,"BR"
"7386",92979,"BR"
"7387",92980,"1901.15"
"7388",92981,"591.85"
"7389",92982,"1714.19"
"7390",92984,"571.4"
"7391",92986,"1843.31"
"7392",92987,"2027.93"
"7393",92990,"1518.47"
"7394",92992,"3051.54"
"7395",92993,"3051.54"
"7396",92995,"1885.37"
"7397",92996,"628.65"
"7398",93000,"18.7"
"7399",93000,"28.04"
"7400",93000,"46.74"
"7401",93005,"35.06"
"7402",93005,"35.06"
"7403",93010,"23.37"
"7404",93010,"23.37"
"7405",93012,"23.99"
"7406",93012,"23.99"
"7407",93014,"25.22"
"7408",93014,"25.22"
"7409",93015,"119.89"
"7410",93015,"79.93"
"7411",93015,"199.81"
"7412",93016,"31.55"
"7413",93016,"31.55"
"7414",93017,"119.19"
"7415",93017,"119.19"
"7416",93018,"85.88"
"7417",93018,"85.88"
"7418",93024,"138.47"
"7419",93024,"92.31"
"7420",93024,"230.78"
"7421",93040,"11.98"
"7422",93040,"11.98"
"7423",93040,"23.95"
"7424",93041,"12.27"
"7425",93041,"12.27"
"7426",93042,"15.77"
"7427",93042,"15.77"
"7428",93224,"95.35"
"7429",93224,"143.02"
"7430",93224,"238.37"
"7431",93225,"71.28"
"7432",93225,"71.28"
"7433",93226,"75.03"
"7434",93226,"75.03"
"7435",93227,"95.23"
"7436",93227,"95.23"
"7437",93230,"95.35"
"7438",93230,"143.02"
"7439",93230,"238.37"
"7440",93231,"71.28"
"7441",93231,"71.28"
"7442",93232,"75.03"
"7443",93232,"75.03"
"7444",93233,"95.23"
"7445",93233,"95.23"
"7446",93235,"95.35"
"7447",93235,"143.02"
"7448",93235,"238.37"
"7449",93236,"143.14"
"7450",93236,"143.14"
"7451",93237,"95.23"
"7452",93237,"95.23"
"7453",93268,"102.83"
"7454",93268,"154.24"
"7455",93268,"257.07"
"7456",93270,"52.28"
"7457",93270,"52.28"
"7458",93271,"102.09"
"7459",93271,"102.09"
"7460",93272,"97.57"
"7461",93272,"97.57"
"7462",93278,"48.26"
"7463",93278,"89.62"
"7464",93278,"137.88"
"7465",93303,"123.16"
"7466",93303,"184.74"
"7467",93303,"307.9"
"7468",93304,"68.71"
"7469",93304,"103.06"
"7470",93304,"171.77"
"7471",93307,"99.09"
"7472",93307,"148.63"
"7473",93307,"247.72"
"7474",93308,"51.41"
"7475",93308,"77.12"
"7476",93308,"128.54"
"7477",93312,"152.37"
"7478",93312,"228.56"
"7479",93312,"380.93"
"7480",93313,"38.09"
"7481",93313,"57.14"
"7482",93313,"95.23"
"7483",93314,"121.99"
"7484",93314,"182.99"
"7485",93314,"304.98"
"7486",93315,"198.5"
"7487",93315,"242.61"
"7488",93315,"441.11"
"7489",93316,"153.07"
"7490",93316,"153.07"
"7491",93317,"125.5"
"7492",93317,"188.25"
"7493",93317,"313.74"
"7494",93320,"62.87"
"7495",93320,"94.3"
"7496",93320,"157.16"
"7497",93321,"32.48"
"7498",93321,"48.73"
"7499",93321,"81.21"
"7500",93325,"44.03"
"7501",93325,"66.05"
"7502",93325,"110.09"
"7503",93350,"192.34"
"7504",93350,"288.5"
"7505",93350,"480.84"
"7506",93501,"501.28"
"7507",93501,"410.15"
"7508",93501,"911.43"
"7509",93503,"380.93"
"7510",93503,"380.93"
"7511",93505,"380.78"
"7512",93505,"311.55"
"7513",93505,"692.34"
"7514",93510,"400.83"
"7515",93510,"327.95"
"7516",93510,"728.78"
"7517",93511,"450.89"
"7518",93511,"368.91"
"7519",93511,"819.8"
"7520",93514,"452.24"
"7521",93514,"370.01"
"7522",93514,"822.26"
"7523",93524,"601.41"
"7524",93524,"492.06"
"7525",93524,"1093.47"
"7526",93526,"801.99"
"7527",93526,"656.17"
"7528",93526,"1458.17"
"7529",93527,"852.05"
"7530",93527,"697.13"
"7531",93527,"1549.19"
"7532",93528,"852.05"
"7533",93528,"697.13"
"7534",93528,"1549.19"
"7535",93529,"783.39"
"7536",93529,"640.95"
"7537",93529,"1424.34"
"7538",93536,"690.58"
"7539",93539,"254.18"
"7540",93539,"207.96"
"7541",93539,"462.14"
"7542",93540,"254.18"
"7543",93540,"207.96"
"7544",93540,"462.14"
"7545",93541,"163.88"
"7546",93541,"134.09"
"7547",93541,"297.97"
"7548",93542,"121.14"
"7549",93542,"99.12"
"7550",93542,"220.26"
"7551",93543,"281.02"
"7552",93544,"344.71"
"7553",93545,"480.25"
"7554",93555,"45.11"
"7555",93555,"255.62"
"7556",93555,"300.74"
"7557",93556,"76.42"
"7558",93556,"433.05"
"7559",93556,"509.47"
"7560",93561,"212.2"
"7561",93561,"318.3"
"7562",93561,"530.5"
"7563",93562,"66.37"
"7564",93562,"99.56"
"7565",93562,"165.93"
"7566",93600,"214.65"
"7567",93600,"175.63"
"7568",93600,"390.28"
"7569",93602,"149.42"
"7570",93602,"122.25"
"7571",93602,"271.68"
"7572",93603,"157.13"
"7573",93603,"128.56"
"7574",93603,"285.7"
